code,sheet,recording_folder,representative_image,image_path,label_table,labeled_keypoints,selection
F174,3,20240524_R15_awake_awake_000_TC_14-30-26,img06392.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_000_TC_14-30-26/img06392.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_000_TC_14-30-26/CollectedData_houlab.h5,12,most completely labeled frame in folder
F175,3,20240524_R15_awake_awake_000_TL_14-30-26,img06497.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_000_TL_14-30-26/img06497.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_000_TL_14-30-26/CollectedData_houlab.h5,12,most completely labeled frame in folder
F176,3,20240524_R15_awake_awake_000_TR_14-30-26,img15239.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_000_TR_14-30-26/img15239.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_000_TR_14-30-26/CollectedData_houlab.h5,12,most completely labeled frame in folder
F177,3,20240524_R15_awake_awake_001_BC_15-25-07,img01765.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_BC_15-25-07/img01765.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_BC_15-25-07/CollectedData_houlab.h5,11,most completely labeled frame in folder
F178,3,20240524_R15_awake_awake_001_L_15-25-07,img00683.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_L_15-25-07/img00683.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_L_15-25-07/CollectedData_houlab.h5,16,most completely labeled frame in folder
F179,3,20240524_R15_awake_awake_001_R_15-25-07,img01251.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_R_15-25-07/img01251.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_R_15-25-07/CollectedData_houlab.h5,16,most completely labeled frame in folder
F180,3,20240524_R15_awake_awake_001_TC_15-25-07,img00200.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_TC_15-25-07/img00200.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_TC_15-25-07/CollectedData_houlab.h5,12,most completely labeled frame in folder
F181,3,20240524_R15_awake_awake_001_TL_15-25-07,img00423.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_TL_15-25-07/img00423.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_TL_15-25-07/CollectedData_houlab.h5,12,most completely labeled frame in folder
F182,3,20240524_R15_awake_awake_001_TR_15-25-07,img01288.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_TR_15-25-07/img01288.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_001_TR_15-25-07/CollectedData_houlab.h5,11,most completely labeled frame in folder
F183,3,20240524_R15_awake_awake_002_BC_15-40-29,img00004.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_BC_15-40-29/img00004.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_BC_15-40-29/CollectedData_houlab.h5,11,most completely labeled frame in folder
F184,3,20240524_R15_awake_awake_002_L_15-40-29,img08350.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_L_15-40-29/img08350.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_L_15-40-29/CollectedData_houlab.h5,16,most completely labeled frame in folder
F185,3,20240524_R15_awake_awake_002_R_15-40-29,img00019.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_R_15-40-29/img00019.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_R_15-40-29/CollectedData_houlab.h5,16,most completely labeled frame in folder
F186,3,20240524_R15_awake_awake_002_TC_15-40-29,img00099.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_TC_15-40-29/img00099.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_TC_15-40-29/CollectedData_houlab.h5,12,most completely labeled frame in folder
F187,3,20240524_R15_awake_awake_002_TL_15-40-29,img01209.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_TL_15-40-29/img01209.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_TL_15-40-29/CollectedData_houlab.h5,12,most completely labeled frame in folder
F188,3,20240524_R15_awake_awake_002_TR_15-40-29,img03514.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_TR_15-40-29/img03514.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240524_R15_awake_awake_002_TR_15-40-29/CollectedData_houlab.h5,12,most completely labeled frame in folder
F189,3,20240724_R15_awake_awake_000_BC_11-26-59,img12226.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_BC_11-26-59/img12226.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_BC_11-26-59/CollectedData_houlab.h5,11,most completely labeled frame in folder
F190,3,20240724_R15_awake_awake_000_L_11-26-59,img16684.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_L_11-26-59/img16684.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_L_11-26-59/CollectedData_houlab.h5,16,most completely labeled frame in folder
F191,3,20240724_R15_awake_awake_000_R_11-26-59,img00261.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_R_11-26-59/img00261.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_R_11-26-59/CollectedData_houlab.h5,16,most completely labeled frame in folder
F192,3,20240724_R15_awake_awake_000_TC_11-26-59,img14702.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_TC_11-26-59/img14702.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_TC_11-26-59/CollectedData_houlab.h5,12,most completely labeled frame in folder
F193,3,20240724_R15_awake_awake_000_TL_11-26-59,img15371.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_TL_11-26-59/img15371.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_TL_11-26-59/CollectedData_houlab.h5,12,most completely labeled frame in folder
F194,3,20240724_R15_awake_awake_000_TR_11-26-59,img06170.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_TR_11-26-59/img06170.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R15_awake_awake_000_TR_11-26-59/CollectedData_houlab.h5,12,most completely labeled frame in folder
F195,3,20240724_R20_awake_awake_000_BC_10-58-21,img021564.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_BC_10-58-21/img021564.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_BC_10-58-21/CollectedData_houlab.h5,11,most completely labeled frame in folder
F196,3,20240724_R20_awake_awake_000_L_10-58-21,img016535.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_L_10-58-21/img016535.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_L_10-58-21/CollectedData_houlab.h5,16,most completely labeled frame in folder
F197,3,20240724_R20_awake_awake_000_R_10-58-21,img068535.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_R_10-58-21/img068535.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_R_10-58-21/CollectedData_houlab.h5,16,most completely labeled frame in folder
F198,3,20240724_R20_awake_awake_000_TC_10-58-21,img013803.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_TC_10-58-21/img013803.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_TC_10-58-21/CollectedData_houlab.h5,12,most completely labeled frame in folder
F199,3,20240724_R20_awake_awake_000_TL_10-58-21,img026347.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_TL_10-58-21/img026347.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_TL_10-58-21/CollectedData_houlab.h5,12,most completely labeled frame in folder
F200,3,20240724_R20_awake_awake_000_TR_10-58-21,img090034.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_TR_10-58-21/img090034.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R20_awake_awake_000_TR_10-58-21/CollectedData_houlab.h5,12,most completely labeled frame in folder
F201,3,20240724_R22_awake_awake_000_BC_10-44-56,img14356.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_BC_10-44-56/img14356.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_BC_10-44-56/CollectedData_houlab.h5,11,most completely labeled frame in folder
F202,3,20240724_R22_awake_awake_000_L_10-44-56,img09512.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_L_10-44-56/img09512.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_L_10-44-56/CollectedData_houlab.h5,16,most completely labeled frame in folder
F203,3,20240724_R22_awake_awake_000_R_10-44-56,img12968.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_R_10-44-56/img12968.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_R_10-44-56/CollectedData_houlab.h5,16,most completely labeled frame in folder
F204,3,20240724_R22_awake_awake_000_TC_10-44-56,img24909.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_TC_10-44-56/img24909.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_TC_10-44-56/CollectedData_houlab.h5,12,most completely labeled frame in folder
F205,3,20240724_R22_awake_awake_000_TL_10-44-56,img02068.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_TL_10-44-56/img02068.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_TL_10-44-56/CollectedData_houlab.h5,12,most completely labeled frame in folder
F206,3,20240724_R22_awake_awake_000_TR_10-44-56,img17669.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_TR_10-44-56/img17669.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240724_R22_awake_awake_000_TR_10-44-56/CollectedData_houlab.h5,12,most completely labeled frame in folder
F207,3,20250518_B1_ephys-record_awake_002_BC_01-14-48,000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_BC_01-14-48/000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_BC_01-14-48/CollectedData_houlab.h5,27,most completely labeled frame in folder
F208,3,20250518_B1_ephys-record_awake_002_L_01-14-48,000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_L_01-14-48/000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_L_01-14-48/CollectedData_houlab.h5,17,most completely labeled frame in folder
F209,3,20250518_B1_ephys-record_awake_002_R_01-14-48,000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_R_01-14-48/000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_R_01-14-48/CollectedData_houlab.h5,17,most completely labeled frame in folder
F210,3,20250518_B1_ephys-record_awake_002_TC_01-14-48,000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_TC_01-14-48/000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_TC_01-14-48/CollectedData_houlab.h5,16,most completely labeled frame in folder
F211,3,20250518_B1_ephys-record_awake_002_TL_01-14-48,000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_TL_01-14-48/000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_TL_01-14-48/CollectedData_houlab.h5,14,most completely labeled frame in folder
F212,3,20250518_B1_ephys-record_awake_002_TR_01-14-48,000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_TR_01-14-48/000.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250518_B1_ephys-record_awake_002_TR_01-14-48/CollectedData_houlab.h5,13,most completely labeled frame in folder
F213,3,20250521_B1_ephys-record_awake_000_BC_19-43-23,img016248.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_BC_19-43-23/img016248.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_BC_19-43-23/CollectedData_houlab.h5,11,most completely labeled frame in folder
F214,3,20250521_B1_ephys-record_awake_000_L_19-43-23,img038215.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_L_19-43-23/img038215.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_L_19-43-23/CollectedData_houlab.h5,16,most completely labeled frame in folder
F215,3,20250521_B1_ephys-record_awake_000_R_19-43-23,img016115.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_R_19-43-23/img016115.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_R_19-43-23/CollectedData_houlab.h5,16,most completely labeled frame in folder
F216,3,20250521_B1_ephys-record_awake_000_TC_19-43-23,img010302.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_TC_19-43-23/img010302.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_TC_19-43-23/CollectedData_houlab.h5,10,most completely labeled frame in folder
F217,3,20250521_B1_ephys-record_awake_000_TL_19-43-23,img005593.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_TL_19-43-23/img005593.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_TL_19-43-23/CollectedData_houlab.h5,12,most completely labeled frame in folder
F218,3,20250521_B1_ephys-record_awake_000_TR_19-43-23,img003912.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_TR_19-43-23/img003912.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_awake_000_TR_19-43-23/CollectedData_houlab.h5,12,most completely labeled frame in folder
F219,3,20250521_B1_ephys-record_stim_002_BC_20-11-54,img00287.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_BC_20-11-54/img00287.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_BC_20-11-54/CollectedData_houlab.h5,11,most completely labeled frame in folder
F220,3,20250521_B1_ephys-record_stim_002_L_20-11-54,img01943.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_L_20-11-54/img01943.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_L_20-11-54/CollectedData_houlab.h5,16,most completely labeled frame in folder
F221,3,20250521_B1_ephys-record_stim_002_R_20-11-54,img00757.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_R_20-11-54/img00757.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_R_20-11-54/CollectedData_houlab.h5,16,most completely labeled frame in folder
F222,3,20250521_B1_ephys-record_stim_002_TC_20-11-54,img00417.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_TC_20-11-54/img00417.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_TC_20-11-54/CollectedData_houlab.h5,10,most completely labeled frame in folder
F223,3,20250521_B1_ephys-record_stim_002_TL_20-11-54,img02315.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_TL_20-11-54/img02315.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_TL_20-11-54/CollectedData_houlab.h5,12,most completely labeled frame in folder
F224,3,20250521_B1_ephys-record_stim_002_TR_20-11-54,img00012.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_TR_20-11-54/img00012.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250521_B1_ephys-record_stim_002_TR_20-11-54/CollectedData_houlab.h5,12,most completely labeled frame in folder
F225,3,20250522_B1_ephys-record_awake_000_R_17-53-48,img021905.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250522_B1_ephys-record_awake_000_R_17-53-48/img021905.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250522_B1_ephys-record_awake_000_R_17-53-48/CollectedData_houlab.h5,16,most completely labeled frame in folder
F226,3,20250522_B1_ephys-record_awake_000_TC_17-53-48,img012068.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250522_B1_ephys-record_awake_000_TC_17-53-48/img012068.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250522_B1_ephys-record_awake_000_TC_17-53-48/CollectedData_houlab.h5,10,most completely labeled frame in folder
F227,3,20250617_B2_ephys-record_awake_000_BC_16-35-06,img007651.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_BC_16-35-06/img007651.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_BC_16-35-06/CollectedData_houlab.h5,11,most completely labeled frame in folder
F228,3,20250617_B2_ephys-record_awake_000_L_16-35-06,img002974.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_L_16-35-06/img002974.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_L_16-35-06/CollectedData_houlab.h5,16,most completely labeled frame in folder
F229,3,20250617_B2_ephys-record_awake_000_R_16-35-06,img029733.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_R_16-35-06/img029733.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_R_16-35-06/CollectedData_houlab.h5,16,most completely labeled frame in folder
F230,3,20250617_B2_ephys-record_awake_000_TC_16-35-06,img007203.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_TC_16-35-06/img007203.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_TC_16-35-06/CollectedData_houlab.h5,10,most completely labeled frame in folder
F231,3,20250617_B2_ephys-record_awake_000_TL_16-35-06,img028678.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_TL_16-35-06/img028678.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20250617_B2_ephys-record_awake_000_TL_16-35-06/CollectedData_houlab.h5,12,most completely labeled frame in folder
