code,sheet,recording,image,image_path,label_table,labeled_keypoints,total_keypoints
Q1405,3,20240328_R17_rec_rec_004_TC_09-03-48,img3906.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TC_09-03-48/img3906.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TC_09-03-48/CollectedData_houlab.h5,12,28
Q1406,3,20240328_R17_rec_rec_004_TL_09-03-48,img0139.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TL_09-03-48/img0139.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TL_09-03-48/CollectedData_houlab.h5,12,28
Q1407,3,20240328_R17_rec_rec_004_TL_09-03-48,img3900.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TL_09-03-48/img3900.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TL_09-03-48/CollectedData_houlab.h5,12,28
Q1408,3,20240328_R17_rec_rec_004_TR_09-03-48,img0098.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TR_09-03-48/img0098.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TR_09-03-48/CollectedData_houlab.h5,12,28
Q1409,3,20240328_R17_rec_rec_004_TR_09-03-48,img3072.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TR_09-03-48/img3072.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_rec_004_TR_09-03-48/CollectedData_houlab.h5,12,28
Q1410,3,20240523_R15_awake_awake_001_BC_13-01-40,img00173.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img00173.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,11,28
Q1411,3,20240523_R15_awake_awake_001_BC_13-01-40,img00975.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img00975.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,11,28
Q1412,3,20240523_R15_awake_awake_001_BC_13-01-40,img11238.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img11238.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,11,28
Q1413,3,20240523_R15_awake_awake_001_BC_13-01-40,img11376.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img11376.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,7,28
Q1414,3,20240523_R15_awake_awake_001_BC_13-01-40,img11383.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img11383.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,10,28
Q1415,3,20240523_R15_awake_awake_001_BC_13-01-40,img11397.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img11397.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,2,28
Q1416,3,20240523_R15_awake_awake_001_BC_13-01-40,img30630.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/img30630.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_BC_13-01-40/CollectedData_houlab.h5,11,28
Q1417,3,20240523_R15_awake_awake_001_L_13-01-40,img01671.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img01671.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1418,3,20240523_R15_awake_awake_001_L_13-01-40,img02521.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img02521.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1419,3,20240523_R15_awake_awake_001_L_13-01-40,img04798.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img04798.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1420,3,20240523_R15_awake_awake_001_L_13-01-40,img06957.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img06957.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1421,3,20240523_R15_awake_awake_001_L_13-01-40,img11086.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img11086.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1422,3,20240523_R15_awake_awake_001_L_13-01-40,img11271.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img11271.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,12,28
Q1423,3,20240523_R15_awake_awake_001_L_13-01-40,img21521.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img21521.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1424,3,20240523_R15_awake_awake_001_L_13-01-40,img29022.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img29022.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1425,3,20240523_R15_awake_awake_001_L_13-01-40,img29650.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/img29650.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_L_13-01-40/CollectedData_houlab.h5,16,28
Q1426,3,20240523_R15_awake_awake_001_R_13-01-40,img00830.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img00830.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,16,28
Q1427,3,20240523_R15_awake_awake_001_R_13-01-40,img01017.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img01017.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,14,28
Q1428,3,20240523_R15_awake_awake_001_R_13-01-40,img01839.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img01839.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,16,28
Q1429,3,20240523_R15_awake_awake_001_R_13-01-40,img01843.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img01843.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,16,28
Q1430,3,20240523_R15_awake_awake_001_R_13-01-40,img07921.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img07921.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,16,28
Q1431,3,20240523_R15_awake_awake_001_R_13-01-40,img21301.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img21301.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,16,28
Q1432,3,20240523_R15_awake_awake_001_R_13-01-40,img21364.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/img21364.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_R_13-01-40/CollectedData_houlab.h5,16,28
Q1433,3,20240523_R15_awake_awake_001_TC_13-01-40,img00199.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img00199.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1434,3,20240523_R15_awake_awake_001_TC_13-01-40,img00949.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img00949.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1435,3,20240523_R15_awake_awake_001_TC_13-01-40,img01006.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img01006.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1436,3,20240523_R15_awake_awake_001_TC_13-01-40,img01045.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img01045.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1437,3,20240523_R15_awake_awake_001_TC_13-01-40,img11199.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img11199.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1438,3,20240523_R15_awake_awake_001_TC_13-01-40,img11257.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img11257.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1439,3,20240523_R15_awake_awake_001_TC_13-01-40,img29330.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/img29330.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TC_13-01-40/CollectedData_houlab.h5,12,28
Q1440,3,20240523_R15_awake_awake_001_TL_13-01-40,img00024.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img00024.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,12,28
Q1441,3,20240523_R15_awake_awake_001_TL_13-01-40,img01004.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img01004.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,12,28
Q1442,3,20240523_R15_awake_awake_001_TL_13-01-40,img01042.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img01042.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,12,28
Q1443,3,20240523_R15_awake_awake_001_TL_13-01-40,img11202.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img11202.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,12,28
Q1444,3,20240523_R15_awake_awake_001_TL_13-01-40,img11363.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img11363.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,11,28
Q1445,3,20240523_R15_awake_awake_001_TL_13-01-40,img11368.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img11368.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,12,28
Q1446,3,20240523_R15_awake_awake_001_TL_13-01-40,img31236.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/img31236.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TL_13-01-40/CollectedData_houlab.h5,12,28
Q1447,3,20240523_R15_awake_awake_001_TR_13-01-40,img01970.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img01970.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,12,28
Q1448,3,20240523_R15_awake_awake_001_TR_13-01-40,img03942.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img03942.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,11,28
Q1449,3,20240523_R15_awake_awake_001_TR_13-01-40,img10878.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img10878.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,11,28
Q1450,3,20240523_R15_awake_awake_001_TR_13-01-40,img15756.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img15756.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,11,28
Q1451,3,20240523_R15_awake_awake_001_TR_13-01-40,img17073.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img17073.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,12,28
Q1452,3,20240523_R15_awake_awake_001_TR_13-01-40,img27840.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img27840.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,11,28
Q1453,3,20240523_R15_awake_awake_001_TR_13-01-40,img32091.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/img32091.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_001_TR_13-01-40/CollectedData_houlab.h5,11,28
Q1454,3,20240523_R15_awake_awake_002_BC_13-18-51,img02228.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img02228.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,11,28
Q1455,3,20240523_R15_awake_awake_002_BC_13-18-51,img07613.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img07613.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,10,28
Q1456,3,20240523_R15_awake_awake_002_BC_13-18-51,img07638.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img07638.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,7,28
Q1457,3,20240523_R15_awake_awake_002_BC_13-18-51,img07675.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img07675.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,11,28
Q1458,3,20240523_R15_awake_awake_002_BC_13-18-51,img07682.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img07682.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,7,28
Q1459,3,20240523_R15_awake_awake_002_BC_13-18-51,img07688.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img07688.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,10,28
Q1460,3,20240523_R15_awake_awake_002_BC_13-18-51,img31085.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/img31085.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_BC_13-18-51/CollectedData_houlab.h5,11,28
Q1461,3,20240523_R15_awake_awake_002_L_13-18-51,img02153.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/img02153.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/CollectedData_houlab.h5,16,28
Q1462,3,20240523_R15_awake_awake_002_L_13-18-51,img03673.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/img03673.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/CollectedData_houlab.h5,16,28
Q1463,3,20240523_R15_awake_awake_002_L_13-18-51,img04180.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/img04180.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/CollectedData_houlab.h5,16,28
Q1464,3,20240523_R15_awake_awake_002_L_13-18-51,img04673.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/img04673.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/CollectedData_houlab.h5,16,28
Q1465,3,20240523_R15_awake_awake_002_L_13-18-51,img05654.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/img05654.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240523_R15_awake_awake_002_L_13-18-51/CollectedData_houlab.h5,16,28
